:Interfaces
:$Location,$InstanceName,$InstanceTemplateIdentifier,$InterfacePath,$InterfaceIdentifier
Root\GPL Devices\Motor Controllers,ATS48MB,$ATS48MBGP,,NullInterfaceRoleB
Root\GPL Devices\Motor Controllers,TesysTE,$TesysTEGP,Control\Logic,Dev1S1D
Root\GPL Devices\Motor Controllers,TesysTE,$TesysTEGP,Control\Logic,Dev1S2D
Root\GPL Devices\Motor Controllers,TesysTE,$TesysTEGP,Control\Logic,Dev2S1D
Root\GPL Devices\Motor Controllers,TesysTE,$TesysTEGP,Control\Logic,Dev2S2D
Root\GPL Devices\Motor Controllers,TesysTE,$TesysTEGP,,NullInterfaceRoleA
Root\GPL Devices\Motor Controllers,TesysTE,$TesysTEGP,,NullInterfaceRoleB
Root\GPL Devices\Motor Controllers,TesysTPB,$TesysTPBGP,Control\Logic,Dev1S1D
Root\GPL Devices\Motor Controllers,TesysTPB,$TesysTPBGP,Control\Logic,Dev1S2D
Root\GPL Devices\Motor Controllers,TesysTPB,$TesysTPBGP,Control\Logic,Dev2S1D
Root\GPL Devices\Motor Controllers,TesysTPB,$TesysTPBGP,Control\Logic,Dev2S2D
Root\GPL Devices\Motor Controllers,TesysTPB,$TesysTPBGP,,NullInterfaceRoleA
Root\GPL Devices\Motor Controllers,TesysTPB,$TesysTPBGP,,NullInterfaceRoleB
Root\GPL Devices\Motor Controllers,MBPortM1,$MBPortM,,NullInterfaceRoleA
Root\GPL Devices\Motor Controllers,MBPortM1,$MBPortM,,NullInterfaceRoleB
Root\GPL Devices\Motor Controllers,MBPortM1,$MBPortM,Control\Logic,ResetStatistics
Root\GPL Devices\Motor Controllers,MBPortM1,$MBPortM,Control\Logic,MBPortAddIn
Root\GPL Devices\Motor Controllers,MBPortM1,$MBPortM,Control\Logic,Fail
Root\GPL Devices\Relays and CBs,RL1001,$Sepam80MBGP,Control\Logic,Dev1S1D
Root\GPL Devices\Relays and CBs,RL1001,$Sepam80MBGP,Control\Logic,StatisticConnector
Root\GPL Devices\Relays and CBs,RL1001,$Sepam80MBGP,,NullInterfaceRoleA
Root\GPL Devices\Relays and CBs,RL1001,$Sepam80MBGP,,NullInterfaceRoleB
Root\GPL Devices\Relays and CBs,MBPortM3,$MBPortM,,NullInterfaceRoleA
Root\GPL Devices\Relays and CBs,MBPortM3,$MBPortM,,NullInterfaceRoleB
Root\GPL Devices\Relays and CBs,MBPortM3,$MBPortM,Control\Logic,ResetStatistics
Root\GPL Devices\Relays and CBs,MBPortM3,$MBPortM,Control\Logic,MBPortAddIn
Root\GPL Devices\Relays and CBs,MBPortM3,$MBPortM,Control\Logic,Fail
Root\GPL Devices\Relays and CBs,CpactNSX,$CompactNSXMBUGP,Control\Logic,IFMModbusAddress
Root\GPL Devices\Relays and CBs,CpactNSX,$CompactNSXMBUGP,Control\Logic,Dev1S1D
Root\GPL Devices\Relays and CBs,CpactNSX,$CompactNSXMBUGP,Control\Logic,StatisticConnector
Root\GPL Devices\Relays and CBs,CpactNSX,$CompactNSXMBUGP,,NullInterfaceRoleA
Root\GPL Devices\Relays and CBs,CpactNSX,$CompactNSXMBUGP,,NullInterfaceRoleB
Root\GPL Devices\Relays and CBs,CB1001,$MasterpactMTZMBUGP,Control\Logic,IFMModbusAddr
Root\GPL Devices\Relays and CBs,CB1001,$MasterpactMTZMBUGP,Control\Logic,Dev1S1D
Root\GPL Devices\Relays and CBs,CB1001,$MasterpactMTZMBUGP,Control\Logic,StatisticConnector
Root\GPL Devices\Relays and CBs,CB1001,$MasterpactMTZMBUGP,,NullInterfaceRoleA
Root\GPL Devices\Relays and CBs,CB1001,$MasterpactMTZMBUGP,,NullInterfaceRoleB
Root\GPL Devices\Relays and CBs,MpactNxC,$MasterpactNxCMBUGP,Control\Logic,IFMModbusAddress
Root\GPL Devices\Relays and CBs,MpactNxC,$MasterpactNxCMBUGP,Control\Logic,Dev1S1D
Root\GPL Devices\Relays and CBs,MpactNxC,$MasterpactNxCMBUGP,Control\Logic,StatisticConnector
Root\GPL Devices\Relays and CBs,MpactNxC,$MasterpactNxCMBUGP,,NullInterfaceRoleA
Root\GPL Devices\Relays and CBs,MpactNxC,$MasterpactNxCMBUGP,,NullInterfaceRoleB
Root\GPL Devices\Relays and CBs,MpactNx,$MasterpactNxMBUGP,Control\Logic,IFMModbusAddress
Root\GPL Devices\Relays and CBs,MpactNx,$MasterpactNxMBUGP,Control\Logic,Dev1S1D
Root\GPL Devices\Relays and CBs,MpactNx,$MasterpactNxMBUGP,Control\Logic,StatisticConnector
Root\GPL Devices\Relays and CBs,MpactNx,$MasterpactNxMBUGP,,NullInterfaceRoleA
Root\GPL Devices\Relays and CBs,MpactNx,$MasterpactNxMBUGP,,NullInterfaceRoleB
Root\GPL Devices\Relays and CBs,CpactHW,$CompactHWGP,Control,Dev1S1D
Root\GPL Devices\Relays and CBs,CpactHW,$CompactHWGP,Control\Logic,ResetFail
Root\GPL Devices\Relays and CBs,CpactHW,$CompactHWGP,Control\Logic,Ready
Root\GPL Devices\Relays and CBs,CpactHW,$CompactHWGP,Control\Logic,Warning
Root\GPL Devices\Relays and CBs,CpactHW,$CompactHWGP,Control\Logic,OpenStatus
Root\GPL Devices\Relays and CBs,CpactHW,$CompactHWGP,Control\Logic,SD
Root\GPL Devices\Relays and CBs,CpactHW,$CompactHWGP,Control\Logic,SDE
Root\GPL Devices\Relays and CBs,CpactHW,$CompactHWGP,Control\Logic,PF
Root\GPL Devices\Relays and CBs,CpactHW,$CompactHWGP,Control\Logic,CH
Root\GPL Devices\Relays and CBs,CpactHW,$CompactHWGP,Control\Logic,CE
Root\GPL Devices\Relays and CBs,CpactHW,$CompactHWGP,Control\Logic,CD
Root\GPL Devices\Relays and CBs,CpactHW,$CompactHWGP,Control\Logic,CT
Root\GPL Devices\Relays and CBs,CpactHW,$CompactHWGP,Control\Logic,Reseting
Root\GPL Devices\Relays and CBs,CpactHW,$CompactHWGP,Control\Logic,StatusStruct
Root\GPL Devices\Relays and CBs,CpactHW,$CompactHWGP,Control\Logic,ConfigurationStruct
Root\GPL Devices\Relays and CBs,CpactHW,$CompactHWGP,Control\OFSignal,BoolVar
Root\GPL Devices\Relays and CBs,CpactHW,$CompactHWGP,Control\OFSignal,DINPUTSignalExt
Root\GPL Devices\Relays and CBs,CpactHW,$CompactHWGP,Control\SDSignal,BoolVar
Root\GPL Devices\Relays and CBs,CpactHW,$CompactHWGP,Control\SDSignal,DINPUTSignalExt
Root\GPL Devices\Relays and CBs,CpactHW,$CompactHWGP,Control\SDESignal,BoolVar
Root\GPL Devices\Relays and CBs,CpactHW,$CompactHWGP,Control\SDESignal,DINPUTSignalExt
Root\GPL Devices\Relays and CBs,CpactHW,$CompactHWGP,Control\CESignal,BoolVar
Root\GPL Devices\Relays and CBs,CpactHW,$CompactHWGP,Control\CESignal,DINPUTSignalExt
Root\GPL Devices\Relays and CBs,CpactHW,$CompactHWGP,Control\CDSignal,BoolVar
Root\GPL Devices\Relays and CBs,CpactHW,$CompactHWGP,Control\CDSignal,DINPUTSignalExt
Root\GPL Devices\Relays and CBs,CpactHW,$CompactHWGP,Control\CTSignal,BoolVar
Root\GPL Devices\Relays and CBs,CpactHW,$CompactHWGP,Control\CTSignal,DINPUTSignalExt
Root\GPL Devices\Relays and CBs,CpactHW,$CompactHWGP,Control\CHSignal,BoolVar
Root\GPL Devices\Relays and CBs,CpactHW,$CompactHWGP,Control\CHSignal,DINPUTSignalExt
Root\GPL Devices\Relays and CBs,CpactHW,$CompactHWGP,Control\PFSignal,BoolVar
Root\GPL Devices\Relays and CBs,CpactHW,$CompactHWGP,Control\PFSignal,DINPUTSignalExt
Root\GPL Devices\Relays and CBs,CpactHW,$CompactHWGP,Control\XFSignal,BoolVar
Root\GPL Devices\Relays and CBs,CpactHW,$CompactHWGP,Control\XFSignal,DOUTPUTSignalExt
Root\GPL Devices\Relays and CBs,CpactHW,$CompactHWGP,Control\MXSignal,BoolVar
Root\GPL Devices\Relays and CBs,CpactHW,$CompactHWGP,Control\MXSignal,DOUTPUTSignalExt
Root\GPL Devices\Relays and CBs,CpactHW,$CompactHWGP,Control\ResSignal,BoolVar
Root\GPL Devices\Relays and CBs,CpactHW,$CompactHWGP,Control\ResSignal,DOUTPUTSignalExt
Root\GPL Devices\Relays and CBs,CpactHW,$CompactHWGP,,NullInterfaceRoleA
Root\GPL Devices\Relays and CBs,CpactHW,$CompactHWGP,,NullInterfaceRoleB
Root\GPL Devices\Relays and CBs,MPactHW,$MasterpactHWGP,Control,Dev1S1D
Root\GPL Devices\Relays and CBs,MPactHW,$MasterpactHWGP,Control\Logic,ResetFail
Root\GPL Devices\Relays and CBs,MPactHW,$MasterpactHWGP,Control\Logic,Ready
Root\GPL Devices\Relays and CBs,MPactHW,$MasterpactHWGP,Control\Logic,Warning
Root\GPL Devices\Relays and CBs,MPactHW,$MasterpactHWGP,Control\Logic,OpenStatus
Root\GPL Devices\Relays and CBs,MPactHW,$MasterpactHWGP,Control\Logic,SD
Root\GPL Devices\Relays and CBs,MPactHW,$MasterpactHWGP,Control\Logic,SDE
Root\GPL Devices\Relays and CBs,MPactHW,$MasterpactHWGP,Control\Logic,PF
Root\GPL Devices\Relays and CBs,MPactHW,$MasterpactHWGP,Control\Logic,CH
Root\GPL Devices\Relays and CBs,MPactHW,$MasterpactHWGP,Control\Logic,CE
Root\GPL Devices\Relays and CBs,MPactHW,$MasterpactHWGP,Control\Logic,CD
Root\GPL Devices\Relays and CBs,MPactHW,$MasterpactHWGP,Control\Logic,CT
Root\GPL Devices\Relays and CBs,MPactHW,$MasterpactHWGP,Control\Logic,Reseting
Root\GPL Devices\Relays and CBs,MPactHW,$MasterpactHWGP,Control\Logic,StatusStruct
Root\GPL Devices\Relays and CBs,MPactHW,$MasterpactHWGP,Control\Logic,ConfigurationStruct
Root\GPL Devices\Relays and CBs,MPactHW,$MasterpactHWGP,Control\OFSignal,BoolVar
Root\GPL Devices\Relays and CBs,MPactHW,$MasterpactHWGP,Control\OFSignal,DINPUTSignalExt
Root\GPL Devices\Relays and CBs,MPactHW,$MasterpactHWGP,Control\SDSignal,BoolVar
Root\GPL Devices\Relays and CBs,MPactHW,$MasterpactHWGP,Control\SDSignal,DINPUTSignalExt
Root\GPL Devices\Relays and CBs,MPactHW,$MasterpactHWGP,Control\SDESignal,BoolVar
Root\GPL Devices\Relays and CBs,MPactHW,$MasterpactHWGP,Control\SDESignal,DINPUTSignalExt
Root\GPL Devices\Relays and CBs,MPactHW,$MasterpactHWGP,Control\CESignal,BoolVar
Root\GPL Devices\Relays and CBs,MPactHW,$MasterpactHWGP,Control\CESignal,DINPUTSignalExt
Root\GPL Devices\Relays and CBs,MPactHW,$MasterpactHWGP,Control\CDSignal,BoolVar
Root\GPL Devices\Relays and CBs,MPactHW,$MasterpactHWGP,Control\CDSignal,DINPUTSignalExt
Root\GPL Devices\Relays and CBs,MPactHW,$MasterpactHWGP,Control\CTSignal,BoolVar
Root\GPL Devices\Relays and CBs,MPactHW,$MasterpactHWGP,Control\CTSignal,DINPUTSignalExt
Root\GPL Devices\Relays and CBs,MPactHW,$MasterpactHWGP,Control\CHSignal,BoolVar
Root\GPL Devices\Relays and CBs,MPactHW,$MasterpactHWGP,Control\CHSignal,DINPUTSignalExt
Root\GPL Devices\Relays and CBs,MPactHW,$MasterpactHWGP,Control\PFSignal,BoolVar
Root\GPL Devices\Relays and CBs,MPactHW,$MasterpactHWGP,Control\PFSignal,DINPUTSignalExt
Root\GPL Devices\Relays and CBs,MPactHW,$MasterpactHWGP,Control\XFSignal,BoolVar
Root\GPL Devices\Relays and CBs,MPactHW,$MasterpactHWGP,Control\XFSignal,DOUTPUTSignalExt
Root\GPL Devices\Relays and CBs,MPactHW,$MasterpactHWGP,Control\MXSignal,BoolVar
Root\GPL Devices\Relays and CBs,MPactHW,$MasterpactHWGP,Control\MXSignal,DOUTPUTSignalExt
Root\GPL Devices\Relays and CBs,MPactHW,$MasterpactHWGP,Control\ResSignal,BoolVar
Root\GPL Devices\Relays and CBs,MPactHW,$MasterpactHWGP,Control\ResSignal,DOUTPUTSignalExt
Root\GPL Devices\Relays and CBs,MPactHW,$MasterpactHWGP,,NullInterfaceRoleA
Root\GPL Devices\Relays and CBs,MPactHW,$MasterpactHWGP,,NullInterfaceRoleB
Root\GPL Devices\Power Meters,PM53xxEM,$PM53xxEMGP,Control\Logic,StatisticConnector
Root\GPL Devices\Power Meters,PM53xxEM,$PM53xxEMGP,,NullInterfaceRoleA
Root\GPL Devices\Power Meters,PM53xxEM,$PM53xxEMGP,,NullInterfaceRoleB
Root\GPL Devices\Power Meters,PM1001,$PM5350MBGP,Control\Logic,StatisticConnector
Root\GPL Devices\Power Meters,PM1001,$PM5350MBGP,,NullInterfaceRoleA
Root\GPL Devices\Power Meters,PM1001,$PM5350MBGP,,NullInterfaceRoleB
Root\GPL Devices\Power Meters,MBPortM2,$MBPortM,,NullInterfaceRoleA
Root\GPL Devices\Power Meters,MBPortM2,$MBPortM,,NullInterfaceRoleB
Root\GPL Devices\Power Meters,MBPortM2,$MBPortM,Control\Logic,ResetStatistics
Root\GPL Devices\Power Meters,MBPortM2,$MBPortM,Control\Logic,MBPortAddIn
Root\GPL Devices\Power Meters,MBPortM2,$MBPortM,Control\Logic,Fail
Root\GPL Devices\Power Meters,EMPortM1,$EMPortM,,NullInterfaceRoleA
Root\GPL Devices\Power Meters,EMPortM1,$EMPortM,,NullInterfaceRoleB
Root\GPL Devices\Power Meters,EMPortM1,$EMPortM,Control\Logic,ResetStatistics
Root\GPL Devices\Power Meters,EMPortM1,$EMPortM,Control\Logic,EthPortAddIn
Root\GPL Devices\Power Meters,EMPortM1,$EMPortM,Control\Logic,Fail
Root\GPL Devices\Power Meters,EMPortM1,$EMPortM,Control\Logic16,ResetStatistics
Root\GPL Devices\Power Meters,EMPortM1,$EMPortM,Control\Logic16,EthPortAddIn
Root\GPL Devices\Power Meters,EMPortM1,$EMPortM,Control\Logic16,EMWorkMemory
Root\GPL Devices\Power Meters,EMPortM1,$EMPortM,Control\Logic16,Fail
Root\GPL Devices\Power Meters,EMPortM1,$EMPortM,Control\Logic32,ResetStatistics
Root\GPL Devices\Power Meters,EMPortM1,$EMPortM,Control\Logic32,EthPortAddIn
Root\GPL Devices\Power Meters,EMPortM1,$EMPortM,Control\Logic32,EMWorkMemory
Root\GPL Devices\Power Meters,EMPortM1,$EMPortM,Control\Logic32,Fail
Root\GPL Devices\Power Meters,EMPortM1,$EMPortM,Control\Logic48,ResetStatistics
Root\GPL Devices\Power Meters,EMPortM1,$EMPortM,Control\Logic48,EthPortAddIn
Root\GPL Devices\Power Meters,EMPortM1,$EMPortM,Control\Logic48,EMWorkMemory
Root\GPL Devices\Power Meters,EMPortM1,$EMPortM,Control\Logic48,Fail
Root\GPL Devices\Power Meters,EMPortM1,$EMPortM,Control\Logic64,ResetStatistics
Root\GPL Devices\Power Meters,EMPortM1,$EMPortM,Control\Logic64,EthPortAddIn
Root\GPL Devices\Power Meters,EMPortM1,$EMPortM,Control\Logic64,EMWorkMemory
Root\GPL Devices\Power Meters,EMPortM1,$EMPortM,Control\Logic64,Fail
Root\GPL Devices\Power Meters,EMPortM1,$EMPortM,Control\Logic80,ResetStatistics
Root\GPL Devices\Power Meters,EMPortM1,$EMPortM,Control\Logic80,EthPortAddIn
Root\GPL Devices\Power Meters,EMPortM1,$EMPortM,Control\Logic80,EMWorkMemory
Root\GPL Devices\Power Meters,EMPortM1,$EMPortM,Control\Logic80,Fail
Root\P12\Distribution,P1204,$MotorVSGP,Control,OPSignal
Root\P12\Distribution,P1204,$MotorVSGP,Control,DevVS
Root\P12\Distribution,P1204,$MotorVSGP,Control\MotorVS\Logic,PV
Root\P12\Distribution,P1204,$MotorVSGP,Control\MotorVS\Logic,PVRanged
Root\P12\Distribution,P1204,$MotorVSGP,Control\MotorVS\Logic,RSP
Root\P12\Distribution,P1204,$MotorVSGP,Control\Running,BoolVar
Root\P12\Distribution,P1204,$MotorVSGP,Control\Running,DINPUTSignalExt
Root\P12\Distribution,P1204,$MotorVSGP,Control\Fail,BoolVar
Root\P12\Distribution,P1204,$MotorVSGP,Control\Fail,DINPUTSignalExt
Root\P12\Distribution,P1204,$MotorVSGP,Control\PowerRemoval,BoolVar
Root\P12\Distribution,P1204,$MotorVSGP,Control\PowerRemoval,DINPUTSignalExt
Root\P12\Distribution,P1204,$MotorVSGP,Control\ExternalControl,BoolVar
Root\P12\Distribution,P1204,$MotorVSGP,Control\ExternalControl,DINPUTSignalExt
Root\P12\Distribution,P1204,$MotorVSGP,Control\LocalPanel\CSDISignal,BoolVar
Root\P12\Distribution,P1204,$MotorVSGP,Control\LocalPanel\CSDISignal,DINPUTSignalExt
Root\P12\Distribution,P1204,$MotorVSGP,Control,FWDILCK
Root\P12\Distribution,P1204,$MotorVSGP,Control,FWDILCKSP
Root\P12\Distribution,P1204,$MotorVSGP,Control,REVILCK
Root\P12\Distribution,P1204,$MotorVSGP,Control,REVILCKSP
Root\P12\Distribution,P1204,$MotorVSGP,Control,OPDOSignal
Root\P12\Distribution,P1204,$MotorVSGP,Control,DirectionSignal
Root\P12\Distribution,P1204,$MotorVSGP,Control\MotorVS\Logic,RStart
Root\P12\Distribution,P1204,$MotorVSGP,Control\MotorVS\Logic,RStop
Root\P12\Distribution,P1204,$MotorVSGP,Control\MotorVS\Logic,ReverseEn
Root\P12\Distribution,P1204,$MotorVSGP,Control\MotorVS\Logic,RSPREV
Root\P12\Distribution,P1204,$MotorVSGP,Control\OP,BoolVar
Root\P12\Distribution,P1204,$MotorVSGP,Control\OP,DOUTPUTSignalExt
Root\P12\Distribution,P1204,$MotorVSGP,Control\Direction,BoolVar
Root\P12\Distribution,P1204,$MotorVSGP,Control\Failures\Group1,DisCond
Root\P12\Distribution,P1204,$MotorVSGP,Control\Failures\Group1,CondCH
Root\P12\Distribution,P1204,$MotorVSGP,Control\Failures\Group1,Name
Root\P12\Distribution,P1204,$MotorVSGP,Control\ForwardInterlocks\Group1,DisCond
Root\P12\Distribution,P1204,$MotorVSGP,Control\ForwardInterlocks\Group1,BypassCond
Root\P12\Distribution,P1204,$MotorVSGP,Control\ForwardInterlocks\Group1,ILCK
Root\P12\Distribution,P1204,$MotorVSGP,Control\ForwardInterlocks\Group1,Name
Root\P12\Distribution,P1204,$MotorVSGP,Control\ReverseInterlocks\Group1,DisCond
Root\P12\Distribution,P1204,$MotorVSGP,Control\ReverseInterlocks\Group1,BypassCond
Root\P12\Distribution,P1204,$MotorVSGP,Control\ReverseInterlocks\Group1,ILCK
Root\P12\Distribution,P1204,$MotorVSGP,Control\ReverseInterlocks\Group1,Name
Root\P12\Distribution,P1204,$MotorVSGP,Control\LocalPanel\Logic,MotorVSLPName
Root\P12\Distribution,P1204,$MotorVSGP,Control\LocalPanel\LocalMode,BoolVar
Root\P12\Distribution,P1204,$MotorVSGP,Control\LocalPanel\LocalMode,DINPUTSignalExt
Root\P12\Distribution,P1204,$MotorVSGP,Control\LocalPanel\Zeromode,BoolVar
Root\P12\Distribution,P1204,$MotorVSGP,Control\LocalPanel\Zeromode,DINPUTSignalExt
Root\P12\Distribution,P1204,$MotorVSGP,Control\LocalPanel\OFFPB,BoolVar
Root\P12\Distribution,P1204,$MotorVSGP,Control\LocalPanel\OFFPB,DINPUTSignalExt
Root\P12\Distribution,P1204,$MotorVSGP,Control\LocalPanel\ForwordPB,BoolVar
Root\P12\Distribution,P1204,$MotorVSGP,Control\LocalPanel\ForwordPB,DINPUTSignalExt
Root\P12\Distribution,P1204,$MotorVSGP,Control\LocalPanel\ReversePB,BoolVar
Root\P12\Distribution,P1204,$MotorVSGP,Control\LocalPanel\ReversePB,DINPUTSignalExt
Root\P12\Distribution,P1204,$MotorVSGP,Control\LocalPanel\IncSPPB,BoolVar
Root\P12\Distribution,P1204,$MotorVSGP,Control\LocalPanel\IncSPPB,DINPUTSignalExt
Root\P12\Distribution,P1204,$MotorVSGP,Control\LocalPanel\DecSPPB,BoolVar
Root\P12\Distribution,P1204,$MotorVSGP,Control\LocalPanel\DecSPPB,DINPUTSignalExt
Root\P12\Distribution,P1204,$MotorVSGP,Control\LocalPanel\SelectS1,BoolVar
Root\P12\Distribution,P1204,$MotorVSGP,Control\LocalPanel\SelectS1,DINPUTSignalExt
Root\P12\Distribution,P1204,$MotorVSGP,Control\LocalPanel\SelectS2,BoolVar
Root\P12\Distribution,P1204,$MotorVSGP,Control\LocalPanel\SelectS2,DINPUTSignalExt
Root\P12\Distribution,P1204,$MotorVSGP,Control\LocalPanel\SelectS3,BoolVar
Root\P12\Distribution,P1204,$MotorVSGP,Control\LocalPanel\SelectS3,DINPUTSignalExt
Root\P12\Distribution,P1204,$MotorVSGP,Control\LocalPanel\PBLight,BoolVar
Root\P12\Distribution,P1204,$MotorVSGP,Control\LocalPanel\PBLight,DOUTPUTSignalExt
Root\P12\Distribution,P1204,$MotorVSGP,Control\Maintenance\Logic,Name
Root\P12\Distribution,P1204,$MotorVSGP,Control\Maintenance\Logic,RunningHours
Root\P12\Distribution,P1204,$MotorVSGP,Control\Maintenance\Logic,OperationsNumber
Root\P12\Distribution,P1204,$MotorVSGP,,NullInterfaceRoleA
Root\P12\Distribution,P1204,$MotorVSGP,,NullInterfaceRoleB
Root\P12\Distribution,P1204,$MotorVSGP,Control\MotorVS\Logic,SPEn
Root\P12\Distribution,P1205,$MotorVSGP,Control,OPSignal
Root\P12\Distribution,P1205,$MotorVSGP,Control,DevVS
Root\P12\Distribution,P1205,$MotorVSGP,Control\MotorVS\Logic,PV
Root\P12\Distribution,P1205,$MotorVSGP,Control\MotorVS\Logic,PVRanged
Root\P12\Distribution,P1205,$MotorVSGP,Control\MotorVS\Logic,RSP
Root\P12\Distribution,P1205,$MotorVSGP,Control\Running,BoolVar
Root\P12\Distribution,P1205,$MotorVSGP,Control\Running,DINPUTSignalExt
Root\P12\Distribution,P1205,$MotorVSGP,Control\Fail,BoolVar
Root\P12\Distribution,P1205,$MotorVSGP,Control\Fail,DINPUTSignalExt
Root\P12\Distribution,P1205,$MotorVSGP,Control\PowerRemoval,BoolVar
Root\P12\Distribution,P1205,$MotorVSGP,Control\PowerRemoval,DINPUTSignalExt
Root\P12\Distribution,P1205,$MotorVSGP,Control\ExternalControl,BoolVar
Root\P12\Distribution,P1205,$MotorVSGP,Control\ExternalControl,DINPUTSignalExt
Root\P12\Distribution,P1205,$MotorVSGP,Control\LocalPanel\CSDISignal,BoolVar
Root\P12\Distribution,P1205,$MotorVSGP,Control\LocalPanel\CSDISignal,DINPUTSignalExt
Root\P12\Distribution,P1205,$MotorVSGP,Control,FWDILCK
Root\P12\Distribution,P1205,$MotorVSGP,Control,FWDILCKSP
Root\P12\Distribution,P1205,$MotorVSGP,Control,REVILCK
Root\P12\Distribution,P1205,$MotorVSGP,Control,REVILCKSP
Root\P12\Distribution,P1205,$MotorVSGP,Control,OPDOSignal
Root\P12\Distribution,P1205,$MotorVSGP,Control,DirectionSignal
Root\P12\Distribution,P1205,$MotorVSGP,Control\MotorVS\Logic,RStart
Root\P12\Distribution,P1205,$MotorVSGP,Control\MotorVS\Logic,RStop
Root\P12\Distribution,P1205,$MotorVSGP,Control\MotorVS\Logic,ReverseEn
Root\P12\Distribution,P1205,$MotorVSGP,Control\MotorVS\Logic,RSPREV
Root\P12\Distribution,P1205,$MotorVSGP,Control\OP,BoolVar
Root\P12\Distribution,P1205,$MotorVSGP,Control\OP,DOUTPUTSignalExt
Root\P12\Distribution,P1205,$MotorVSGP,Control\Direction,BoolVar
Root\P12\Distribution,P1205,$MotorVSGP,Control\Failures\Group1,DisCond
Root\P12\Distribution,P1205,$MotorVSGP,Control\Failures\Group1,CondCH
Root\P12\Distribution,P1205,$MotorVSGP,Control\Failures\Group1,Name
Root\P12\Distribution,P1205,$MotorVSGP,Control\ForwardInterlocks\Group1,DisCond
Root\P12\Distribution,P1205,$MotorVSGP,Control\ForwardInterlocks\Group1,BypassCond
Root\P12\Distribution,P1205,$MotorVSGP,Control\ForwardInterlocks\Group1,ILCK
Root\P12\Distribution,P1205,$MotorVSGP,Control\ForwardInterlocks\Group1,Name
Root\P12\Distribution,P1205,$MotorVSGP,Control\ReverseInterlocks\Group1,DisCond
Root\P12\Distribution,P1205,$MotorVSGP,Control\ReverseInterlocks\Group1,BypassCond
Root\P12\Distribution,P1205,$MotorVSGP,Control\ReverseInterlocks\Group1,ILCK
Root\P12\Distribution,P1205,$MotorVSGP,Control\ReverseInterlocks\Group1,Name
Root\P12\Distribution,P1205,$MotorVSGP,Control\LocalPanel\Logic,MotorVSLPName
Root\P12\Distribution,P1205,$MotorVSGP,Control\LocalPanel\LocalMode,BoolVar
Root\P12\Distribution,P1205,$MotorVSGP,Control\LocalPanel\LocalMode,DINPUTSignalExt
Root\P12\Distribution,P1205,$MotorVSGP,Control\LocalPanel\Zeromode,BoolVar
Root\P12\Distribution,P1205,$MotorVSGP,Control\LocalPanel\Zeromode,DINPUTSignalExt
Root\P12\Distribution,P1205,$MotorVSGP,Control\LocalPanel\OFFPB,BoolVar
Root\P12\Distribution,P1205,$MotorVSGP,Control\LocalPanel\OFFPB,DINPUTSignalExt
Root\P12\Distribution,P1205,$MotorVSGP,Control\LocalPanel\ForwordPB,BoolVar
Root\P12\Distribution,P1205,$MotorVSGP,Control\LocalPanel\ForwordPB,DINPUTSignalExt
Root\P12\Distribution,P1205,$MotorVSGP,Control\LocalPanel\ReversePB,BoolVar
Root\P12\Distribution,P1205,$MotorVSGP,Control\LocalPanel\ReversePB,DINPUTSignalExt
Root\P12\Distribution,P1205,$MotorVSGP,Control\LocalPanel\IncSPPB,BoolVar
Root\P12\Distribution,P1205,$MotorVSGP,Control\LocalPanel\IncSPPB,DINPUTSignalExt
Root\P12\Distribution,P1205,$MotorVSGP,Control\LocalPanel\DecSPPB,BoolVar
Root\P12\Distribution,P1205,$MotorVSGP,Control\LocalPanel\DecSPPB,DINPUTSignalExt
Root\P12\Distribution,P1205,$MotorVSGP,Control\LocalPanel\SelectS1,BoolVar
Root\P12\Distribution,P1205,$MotorVSGP,Control\LocalPanel\SelectS1,DINPUTSignalExt
Root\P12\Distribution,P1205,$MotorVSGP,Control\LocalPanel\SelectS2,BoolVar
Root\P12\Distribution,P1205,$MotorVSGP,Control\LocalPanel\SelectS2,DINPUTSignalExt
Root\P12\Distribution,P1205,$MotorVSGP,Control\LocalPanel\SelectS3,BoolVar
Root\P12\Distribution,P1205,$MotorVSGP,Control\LocalPanel\SelectS3,DINPUTSignalExt
Root\P12\Distribution,P1205,$MotorVSGP,Control\LocalPanel\PBLight,BoolVar
Root\P12\Distribution,P1205,$MotorVSGP,Control\LocalPanel\PBLight,DOUTPUTSignalExt
Root\P12\Distribution,P1205,$MotorVSGP,Control\Maintenance\Logic,Name
